Year,Startup,Sector,City,Investment_Type,Funding_Amount_MillionUSD,Funding_Amount_USD
2025,Startup_204,AI,Bengaluru,Seed,670.09,670090000.0
2025,Startup_205,Gaming,Chennai,Series D,377.29,377290000.0
2025,Startup_206,AI,Chennai,Seed,38.23,38230000.0
2025,Startup_207,CleanTech,Mumbai,Series F,128.28,128280000.0
2025,Startup_208,FoodTech,Kolkata,Series E,556.41,556410000.0
2025,Startup_209,Gaming,Mumbai,Series B,391.86,391860000.0
2025,Startup_210,FinTech,Kolkata,Series A,644.86,644860000.0
2025,Startup_211,Gaming,Mumbai,Series F,694.95,694950000.0
2025,Startup_212,SpaceTech,Bengaluru,Series B,798.59,798590000.0
2025,Startup_213,CleanTech,Kolkata,Series D,59.12,59120000.0
2025,Startup_214,FoodTech,Bengaluru,Series A,308.6,308600000.0
2025,Startup_215,Mobility,Delhi,Series F,615.1,615100000.0
2025,Startup_216,SaaS,Delhi,Series D,71.17,71170000.0
2025,Startup_217,E-commerce,Mumbai,Series A,192.53,192530000.0
2025,Startup_218,HealthTech,Chennai,Pre-Seed,507.04,507040000.0
2025,Startup_219,Gaming,Delhi,Private Equity,116.98,116980000.0
2025,Startup_220,HealthTech,Hyderabad,Series A,461.25,461250000.0
